"weeksábado" "weekterça" "no2_11" "weeksábado:no_7" "weeksegunda:no_9" "weeksegunda:no_10" "weekquarta:no_11" "weeksábado:no_13" "weeksegunda:no_13" "weeksábado:no2_8" "weekquinta:no2_9" "weeksegunda:no2_10" "weeksábado:no2_11" "weeksegunda:no2_11" "weeksábado:no2_12" "weekquarta:no2_13" "weeksábado:CO_7" "weeksexta:CO_7" "weekquinta:CO_8" "weeksábado:CO_8" "weekquarta:CO_9" "weeksegunda:CO_9" "weekterça:CO_9" "weekquarta:CO_10" "weeksábado:CO_10" "weeksexta:CO_10" "weekquarta:CO_11" "weekquinta:CO_11" "weekterça:CO_11" "weeksegunda:CO_12" "weekterça:CO_12" "weekquinta:CO_13" "weeksábado:CO_13" "weeksexta:CO_13" "weekterça:CO_13" "seasonFall" "seasonFall:Tem" "seasonWinter:Tem" "seasonSpring:Tem" "seasonFall:WS" "seasonSpring:WS" "ONI:seasonFall" "ONI:seasonWinter"
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 0.0992098239191521 0 0 -0.429216156180995 0 0 0 0 0.649111891015488 0 0 0 0 0 0 0 -0.746894964424022 0 0 0 0 0 0 0 0 0 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 1.7 0
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 0.599169135240231 0 0 0 0 0 0 0 -0.918312083229398 0 0 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 1.7 0
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.110546011907365 0 0 0 0 0 -0.10322370266055 0 0.236731171097923 0 0 0 0.319637812936036 1 -1.33936002044971 0 0 -0.454153807945788 0 1.7 0
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 0.641081626788179 0 0 0.718531148378131 0 0 0.399654096726289 0 0 0 0 0 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 1.7 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 -0.384857917416589 0 0 0 0 0 0 0 0 0.227797980850928 0 0 0 -0.439835695422633 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 1.7 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.431188269439105 0 0 0 0 0 0 0 -0.677910948952048 0 0 0 0 0 0 0 -0.703462402341611 0 1 -1.33936002044971 0 0 -0.454153807945788 0 1.7 0
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 -0.651614108122997 0 0 -1.13999995045332 0 0 0 0 -0.380595103688003 0 0 0 0 0 0 0 -0.545882706273736 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 1.7 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 1.7 0
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 -0.0453577783092048 0 0 0 0 0 0 0 0.318787657141872 0 0 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 1.7 0
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.118949350517597 0 0 0 0 0 0.0395746158445807 0 -0.134763938341772 0 0 0 -0.186992588013819 1 -1.33936002044971 0 0 -0.454153807945788 0 1.7 0
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 0.372254372082553 0 0 0.414669031176262 0 0 0.00227389228157129 0 0 0 0 0 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 1.7 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 0.137096536344813 0 0 0 0 0 0 0 0 -0.102927194524119 0 0 0 0.475676994788174 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 1.7 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.19339619964906 0 0 0 0 0 0 0 -0.310528412837004 0 0 0 0 0 0 0 -0.199863335816272 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 -0.608156271210106 0 0 -1.34785248822092 0 0 0 0 2.4363160670958 0 0 0 0 0 0 0 -1.09142351467271 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 -0.338300288236685 0 0 0 0 0 0 0 -0.311381809853763 0 0 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.389250732773972 0 0 0 0 0 0.480363611462785 0 -0.874710929485209 0 0 0 0.458532562387222 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 0.448515529739859 0 0 -0.583169848489249 0 0 -0.720257134573292 0 0 0 0 0 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 -0.0925844627910404 0 0 0 0 0 0 0 0 0.139853667585518 0 0 0 0.0379224874838804 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.870877328496937 0 0 0 0 0 0 0 0.014914820643406 0 0 0 0 0 0 0 0.1676238456476 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 6.6128768325007 0 0 -0.515039705094735 0 0 0 0 0.399849997998331 0 0 0 0 0 0 0 0.0906975228746353 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 -0.157925298071739 0 0 0 0 0 0 0 -0.211729934354672 0 0 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.05615181544962 0 0 0 0 0 -0.161873012046585 0 0.166072956210451 0 0 0 -0.0574900058779363 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 0.739695780881779 0 0 0.510143620886704 0 0 0.407374947090119 0 0 0 0 0 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 0.587446296205635 0 0 0 0 0 0 0 0 0.407374947090119 0 0 0 0.387281109587434 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.440143890224121 0 0 0 0 0 0 0 0.510143620886704 0 0 0 0 0 0 0 0.172245388294813 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 -0.314575563869591 0 0 -0.684144532321095 0 0 0 0 -0.586119267713983 0 0 0 0 0 0 0 -0.554728239512488 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 -0.122864742509337 0 0 0 0 0 0 0 -0.0838037066179172 0 0 0 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.99 0
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0190682171912498 0 0 0 0 0 -0.888673756066054 0 -0.396979506354091 0 0 0 -0.421250136819863 1 0.831075948137276 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 0.532251526654124 0 0 -0.311679405705193 0 0 0.0760451166255839 0 0 0 0 0 0 0 0 1 0.816155681447704 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 -1.00718822767057 0 0 0 0 0 0 0 0 -0.665521732588144 0 0 0 -0.628921391902692 0 0 0 1 0.726634081310266 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.620247566928594 0 0 0 0 0 0 0 -0.646258645076853 0 0 0 0 0 0 0 -0.328073873771213 0 1 0.898217148240354 0 0 -0.454153807945788 0 0.99 0
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 -0.858936827178905 0 0 -1.0271757344656 0 0 0 0 -0.829194574064626 0 0 0 0 0 0 0 -0.477851610746482 0 0 1 0.890757014895567 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.853456348171636 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 -0.219236777215127 0 0 0 0 0 0 0 0.0586193514246469 0 0 0 0 0 1 1.05487994848087 0 0 -0.454153807945788 0 0.99 0
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.79177386982552 0 0 0 0 0 -0.405958509956518 0 -0.0516561554435855 0 0 0 0.46628482747287 1 1.40799292680076 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 -0.682854783509834 0 0 -0.504614585235357 0 0 -0.376366997940712 0 0 0 0 0 0 0 0 1 1.4030195045709 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 -1.10484648455505 0 0 0 0 0 0 0 0 -0.917553648554425 0 0 0 -0.585389441806363 0 0 0 1 -0.377465653718117 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.74586550529263 0 0 0 0 0 0 0 -1.03730847204403 0 0 0 0 0 0 0 -0.345665552234799 0 1 -1.2652215217477 0 0 -0.454153807945788 0 0.99 0
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 0.349383285542252 0 0 -0.26081264498253 0 0 0 0 -1.0160870410368 0 0 0 0 0 0 0 -0.64213999775386 0 0 1 0.368547680760521 0 0 -0.454153807945788 0 0.99 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -0.974276321301027 0 0 -0.454153807945788 0 0.39 0
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 -1.31011837782296 0 0 0 0 0 0 0 0.00428390348455453 0 0 0 0 0 1 0.196964613830434 0 0 -0.454153807945788 0 0.39 0
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.653578329753412 0 0 0 0 0 0.190615860542491 0 0.0292383709193627 0 0 0 -0.100375933883795 1 0.0776024803138524 0 0 -0.454153807945788 0 0.39 0
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 0.158242605261292 0 0 -0.225067192373979 0 0 0.201705264845007 0 0 0 0 0 0 0 0 1 0.771394881378986 0 0 -0.454153807945788 0 0.39 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 0.0328634416988096 0 0 0 0 0 0 0 0 0.0168027909666862 0 0 0 1.20980655959761 0 0 0 1 0.644572614517616 0 0 -0.454153807945788 0 0.39 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63468876753187 0 0 0 0 0 0 0 2.19187395671418 0 0 0 0 0 0 0 -0.717476112304128 0 1 0.721660659080409 0 0 -0.509880637744249 0 0.39 0
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 -0.422334810231007 0 0 -0.893487366647973 0 0 0 0 -0.432965279190598 0 0 0 0 0 0 0 0.421361445181682 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.39 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.957898214998645 0 0 1.19359928818603 0 0.39 0
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 0.20211279280511 0 0 0 0 0 0 0 0.375004373136916 0 0 0 0 0 1 0.960384926113574 0 0 0.842087557438514 0 0.39 0
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.274636530833937 0 0 0 0 0 -0.0268432067159451 0 -0.220029646361815 0 0 0 0.207080887173268 1 1.37815239342161 0 0 2.32925257213955 0 0.39 0
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 0.0422046244151701 0 0 1.68874619920711 0 0 1.2361628512252 0 0 0 0 0 0 0 0 1 0.898217148240354 0 0 1.84254402187376 0 0.39 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 1.89310420569225 0 0 0 0 0 0 0 0 0.0136598047205187 0 0 0 -0.594731915114708 0 0 0 1 0.761448036919269 0 0 -0.239486998707696 0 0.39 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.715409605616774 0 0 0 0 0 0 0 -1.05148007173361 0 0 0 0 0 0 0 -0.80424184845503 0 1 -0.113874275535664 0 0 2.11293766091031 0 0.39 0
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 -1.05285287943398 0 0 -1.2255605058566 0 0 0 0 -1.20024589994702 0 0 0 0 0 0 0 -0.990395598524492 0 0 1 -1.33936002044971 0 0 -0.454153807945788 0 0.39 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -0.61618992075128 0 0 -0.618038093358869 0 0.39 0
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 -0.435117253850628 0 0 0 0 0 0 0 -0.301477486858572 0 0 0 0 0 1 1.20656932649152 0 0 1.84254402187376 0 0.39 0
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.545955398625215 0 0 0 0 0 0.440394314671897 0 1.09204415914064 0 0 0 1.31595295846263 1 0.878323459320924 0 0 0.733930101823893 0 0.39 0
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 0.288251416623397 0 0 0.018727484519282 0 0 3.47533299592421 0 0 0 0 0 0 0 0 1 0.398388214139666 0 0 -0.0772508152857644 0 0.39 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 0.823947921165201 0 0 0 0 0 0 0 0 -0.620630400732503 0 0 0 -0.441276821624452 0 0 0 1 -0.501801209464557 0 0 0.598733282305617 0 0.39 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.278352267909603 0 0 0 0 0 0 0 0.805215298763608 0 0 0 0 0 0 0 1.07717325502329 0 1 0.0825759025437098 0 0 -0.563959365551559 0 0.39 0
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 -0.246530405955927 0 0 0.0643349984506306 0 0 0 0 -0.49914736911146 0 0 0 0 0 0 0 -0.766424709159019 0 0 1 0.216858302749864 0 0 -1.51033710217949 0 0.39 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.00763243729722 0 0 1.24767801599334 0 0.39 0
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 0.60655498831556 0 0 0 0 0 0 0 -0.0776619197326317 0 0 0 0 0 1 1.47762083801876 0 0 1.13952056037872 0 0.39 0
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.18019855264249 0 0 0 0 0 -0.893951600894524 0 -0.715467121774837 0 0 0 -0.658787490085219 1 -0.606243076291565 0 0 2.00478020529569 0 0.39 0
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 -1.23163256562489 0 0 -1.1970806695595 0 0 -1.03064185178918 0 0 0 0 0 0 0 0 1 -0.526668320613844 0 0 1.35583547160796 0 0.39 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 -1.23415162719833 0 0 0 0 0 0 0 0 -0.738699940659295 0 0 0 -1.03646194297574 0 0 0 1 0.256645680588725 0 0 -0.320605090418662 0 0.39 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.139986327471876 0 0 0 0 0 0 0 0.510143620886704 0 0 0 0 0 0 0 -0.90149302007434 0 1 0.259132391703654 0 0 -0.374683818225972 0 0.39 0
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 -0.0804901024074911 0 0 -0.274312978519524 0 0 0 0 -1.04371086987333 0 0 0 0 0 0 0 0.344037570353043 0 0 1 -0.1859888978686 0 0 0.815048193534859 0 0.39 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -0.407306187097262 0 0 -0.0231720874784538 0 0.39 0
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 0.449405391556164 0 0 0 0 0 0 0 0.243260277876875 0 0 0 0 0 1 1.03747297067637 0 0 1.11248119647507 0 0.39 0
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.69334322456839 0 0 0 0 0 1.22614087621383 0 0.688788818420281 0 0 0 0.501418490393081 1 0.661979592322118 0 0 1.0313631047641 0 0.39 0
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 0.314235381659492 0 0 -0.0988176621445094 0 0 0.236633923316569 0 0 0 0 0 0 0 0 1 1.19413577091688 0 0 0.139064095943477 0 0.05 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 0.617147357439446 0 0 0 0 0 0 0 0 0.905793485613867 0 0 0 0.724047641570653 0 0 0 1 0.405848347484453 0 0 0.274260915461754 0 0.05 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.417174508292573 0 0 0 0 0 0 0 0.74198262806748 0 0 0 0 0 0 0 0.909754145577481 0 1 0.194477902715505 0 0 -0.482841273840594 0 0.05 0
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 0.0668820500107273 0 0 1.11692269181865 0 0 0 0 -0.132771951756082 0 0 0 0 0 0 0 -0.361567634461768 0 0 1 0.910650703814997 0 0 -0.699156185069835 0 0.05 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0.440662303093456 0 0 1.32879610770431 0 0.05 0
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 0.487491477294001 0 0 0 0 0 0 0 1.02957499343355 0 0 0 0 0 1 1.36571883784697 0 0 0.652812010112927 0 0.05 0
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.78381546212344 0 0 0 0 0 0.0125330738020812 0 -0.0677575967374416 0 0 0 -0.0854677317960107 1 -0.606243076291565 0 0 1.13952056037872 0 0.05 0
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 -1.11470472296247 0 0 -0.690859618719173 0 0 0.407374947090119 0 0 0 0 0 0 0 0 1 -0.780312854336581 0 0 0.571693918401962 0 0.05 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 0.842883453918386 0 0 0 0 0 0 0 0 0.407374947090119 0 0 0 -0.320967630776037 0 0 0 1 -1.33936002044971 0 0 -0.212447634804041 0 0.05 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.879427240532185 0 0 0 0 0 0 0 -0.199529538111038 0 0 0 0 0 0 0 0.894945331503616 0 1 -1.12845241042661 0 0 -0.915471096299077 0 0.05 0
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 -0.908060877984977 0 0 -1.03541619779337 0 0 0 0 -0.821209561041566 0 0 0 0 0 0 0 -0.653370843326658 0 0 1 -1.33936002044971 0 0 0.760969465727549 0 0.05 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -2.02615512291591 0 0 -0.374683818225972 0 0.05 0
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 -1.13365877964975 0 0 0 0 0 0 0 0.400135694415616 0 0 0 0 0 1 -1.29506205512684 0 0 1.95070147748838 0 0.05 0
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -1.26945169281784 0 0 0 0 0 -1.17569363213118 0 -1.07606194277848 0 0 0 -0.694666563109819 1 -0.504287920579485 0 0 1.13952056037872 0 0.05 0
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 -0.370602272168543 0 0 2.60961243081249 0 0 -0.553560260271829 0 0 0 0 0 0 0 0 1 -0.297890898040396 0 0 0.193142823750788 0 0.05 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 0.539038284832558 0 0 0 0 0 0 0 0 0.957978917625709 0 0 0 -0.819050662528895 0 0 0 1 -0.141228097799881 0 0 -0.618038093358869 0 0.05 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.07899507643619 0 0 0 0 0 0 0 -0.544899335621969 0 0 0 0 0 0 0 -0.224610951281993 0 1 -0.176042053408884 0 0 0.40945773498003 0 0.05 0
1 0 0.24783456064853 -0.192661334555045 0 0 0 -0.0493384954221666 0 0.0221691113141187 0 0 0.24783456064853 0 0.256268279039089 0 -0.0053016566656132 0 0 -0.57184630335429 0 0 0 0 -0.444115522601178 0 0 0 0 0 0 0 -0.126664063565254 0 0 1 0.393414791909809 0 0 0.517615190594651 0 0.05 0
0 0 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 -0.133767964455095 0 0 -0.618038093358869 0 0.05 0
0 0 0.24783456064853 0 -0.0683290635760459 -0.0527014858776145 0 0 -0.0493384954221666 0 0 0.114245088307253 0 0.24783456064853 0 0 0 0 0 0 0 1.06518976843896 0 0 0 0 0 0 0 -0.199778349064387 0 0 0 0 0 1 -0.315297875844897 0 0 -0.645077457262525 0 0.05 0
0 1 0.24783456064853 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.0151024765548474 0 0 0 0 0 -0.364269465974331 0 -0.378941465591902 0 0 0 -0.383880243586484 0 0 -0.837507209979943 0 0 0 0 0.05
0 0 0.24783456064853 0 0 0 -0.0191073964814389 0 0 0 0 0 0 0 0 0.212810798322569 0 0 0 0 1.09855958655038 0 0 -0.342972024309079 0 0 -0.592936540789855 0 0 0 0 0 0 0 0 0 0 -1.96398734504269 0 0 0 0 0.05
0 0 0.24783456064853 0 0 0 0 0 0 0 0.0810033783897143 0 0 0 0 0 0 0 5.96775032776649 0 0 0 0 0 0 0 0 0.445079143227506 0 0 0 0.72981214637793 0 0 0 0 0 -0.0417596532027297 0 0 0 0 0.05
