"weekWeekday" "no2_8" "no2_11" "weekWeekday:CO_10" "seasonFall" "seasonSpring" "seasonFall:Tem" "seasonWinter:Tem" "seasonSpring:Tem" "seasonFall:WS" "seasonSpring:WS" "ONI:seasonFall" "ONI:seasonWinter"
1 1.29899550771388 -0.49446483121056 1.35402929921913 0 0 0 0 0 0 0 0 0
0 0.930229188976045 -0.0370993788424637 0 0 0 0 0 0 0 0 0 0
0 -0.894079481956396 -1.01343887191134 0 0 0 0 0 0 0 0 0 0
1 0.0625437331223278 -0.244897837795092 1.94824512288835 0 0 0 0 0 0 0 0 0
1 0.0430208103656192 -0.203129303332252 1.19184431255807 0 0 0 0 0 0 0 0 0
1 -0.0209709920035925 -1.16484980933914 0.308151179506216 0 0 0 0 0 0 0 0 0
1 0.673177372679381 2.970235102482 2.37368589414253 0 0 0 0 0 0 0 0 0
1 0.420463983661986 -0.46313843036343 1.21598476395159 0 0 0 0 0 0 0 0 0
0 0.181850483302214 0.382674392509077 0 1 0 1.1994786165635 0 0 -0.222047191028921 0 0.98 0
0 -0.757419022659436 -0.950786070217085 0 1 0 1.49568063697245 0 0 0.950995438392794 0 0.98 0
1 0.0441054171854361 0.104913638331192 1.60056712753111 1 0 1.77072537020932 0 0 0.724866738745234 0 0.98 0
1 0.844545250210491 -0.00994983144161765 1.28722684320775 1 0 1.6377367079849 0 0 1.64351458106344 0 0.98 0
1 0.313087908500089 0.464123034711614 1.66820201290088 1 0 0.990928214438842 0 0 0.908596307208876 0 0.98 0
1 -0.267176740102085 -0.926769162900952 0.608866285227214 1 0 1.28410776525177 0 0 0.0606136835305286 0 0.98 0
1 0.531093879283335 0.988318142220254 3.51744383258032 1 0 -0.523329053161969 0 0 -0.603639371684178 0 0.98 0
0 -0.587135751948143 -0.737766544456602 0 1 0 1.02719784959096 0 0 0.230210208266198 0 0.98 0
0 -1.19668478468538 -1.12516970159944 0 1 0 1.19343367737149 0 0 0.131278902170391 0 0.98 0
1 0.613523997589438 0.184273853810588 1.56470329600683 1 0 1.34757962676798 0 0 1.27605544413616 0 0.98 0
1 -0.377806635723434 0.216644468019288 1.04186828982017 1 0 1.72841079586519 0 0 0.498738039097675 0 0.98 0
1 0.705715577273896 5.56823794607064 1.37969587110305 1 0 0.631254332513699 0 0 0.753132826201179 0 0.98 0
1 -0.395160344840508 2.85746005943234 0.538387266216249 1 0 0.47710838311721 0 0 1.26192240040819 0 0.48 0
1 -1.04809365037043 0.765900696205632 -0.175975861514972 1 0 0.483153322309229 0 0 0.484604995369702 0 0.48 0
0 0.690531081796456 1.27547681665228 0 1 0 0.540580244633412 0 0 -1.45162199536253 0 0.48 0
0 -1.42987525094607 -1.01657151199606 0 1 0 0.879096839386487 0 0 0.47047195164173 0 0.48 0
1 0.543024554301324 0.224998174911856 1.21667845508359 1 0 1.30526505242384 0 0 -0.123115884933114 0 0.48 0
1 2.027851290631 -0.438077309685726 1.3347446857496 1 0 0.957681048882737 0 0 -0.67430459032404 0 0.48 0
1 -0.0567630170575585 -0.596797740644517 0.487955920920017 1 0 -0.245261850329086 0 0 1.85551023698303 0 0.48 0
1 0.46059443599522 -1.01657151199606 0.876769800404721 1 0 0.24135575462846 0 0 0.823798044841041 0 0.48 0
1 -0.659804408875892 -1.23794474464911 0.245996454079222 1 0 -0.0639136745685095 0 0 1.94030849935087 0 0.48 0
0 -0.938548361568899 -0.927813376262523 0 1 0 0.0116480653317307 0 0 0.894463263480904 0 0.48 0
0 -1.59148166709882 -1.62221526170724 0 1 0 -0.196902336792933 0 0 1.41738588141589 0 0.48 0
1 -0.0632706579764613 -0.403618268753883 0.759744106436711 1 0 -1.5086541414611 0 0 -0.123115884933114 0 0.48 0
1 0.237165431112888 3.11224811965566 -0.0205196788342894 1 0 0.0267604133117778 0 0 0.668334563833344 0 0.48 0
1 1.01916694820105 3.29185281784587 1.16562278776856 1 0 0.265535511396537 0 0 -0.0524506662932513 0 0.48 0
1 1.22849606442576 -1.0113504451882 0.375716695762791 1 0 0.767265464334132 0 0 -0.759102852691875 0 0.48 0
1 2.19813456134229 1.42271090063379 2.29911409745278 1 0 -0.0578687353764904 0 0 -0.631905459140123 0 0.48 0
0 -0.127262460345673 -0.423458322623732 0 1 0 0.480130852713219 0 0 -0.137248928661086 0 0.48 0
0 -0.544836085975275 -1.51883813891171 0 1 0 0.567782470997498 0 0 -0.434042846948508 0 0.48 0
1 -0.0871320080124384 -1.69008913020935 -0.263727789712679 1 0 0.655434089281776 0 0 -0.9004332899716 0 0.48 0
1 -0.00795571016578701 -0.0496299391813154 2.2348782986298 1 0 0.809580038678266 0 0 -0.688437634052013 0 0.48 0
1 -1.01338623213628 -0.780579292281013 0.751766658418738 1 0 0.746108177162065 0 0 0.216077164538226 0 0.48 0
1 0.268619028887586 0.226042388273427 1.30047634382891 1 0 1.01510797120692 0 0 0.159544989626336 0 0.48 0
1 0.216557901536362 0.2918278300524 1.68672356612522 1 0 1.32037740040389 0 0 1.2053902254963 0 0.48 0
0 4.16778054613023 2.00747038311355 0 1 0 1.09973711989519 0 0 -1.47988808281847 0 0.48 0
0 -1.28236872345093 -1.05311897965104 0 1 0 0.743085707566055 0 0 0.35740760181795 0 0.48 0
1 0.277295883446123 0.256324575758986 2.89672900766879 1 0 0.637299271705719 0 0 -0.0524506662932513 0 0.48 0
1 0.27078824252722 0.082985157738201 0.06363867018585 1 0 1.49568063697245 0 0 1.09232587567252 0 0.48 0
1 -0.107739537588964 -0.259516824857086 -1.97166472580419 1 0 0.607074575745623 0 0 1.24778935668022 0 0.48 0
1 1.20897314166905 2.89505174044889 -0.938064939127633 1 0 -0.178767519216875 0 0 0.371540645545923 0 0.48 0
1 1.26971112357881 -1.31417232004379 -0.865227370267876 1 0 -1.17013754670803 0 0 -0.646038502868095 0 0.48 0
0 -0.464575181308806 -0.726280197479321 0 1 0 -0.157610232044808 0 0 -0.631905459140123 0 -0.13 0
0 -1.40167547363082 -0.909017535754245 0 1 0 0.205086119476345 0 0 -0.490575021860398 0 -0.13 0
1 1.81960678122611 0.063145103868352 -0.396361534150637 1 0 0.256468102608508 0 0 -0.320978497124728 0 -0.13 0
1 1.81960678122611 0.23961716197385 -1.44799729025913 1 0 0.489198261501248 0 0 -0.462308934404453 0 -0.13 0
1 1.09508942558825 -0.0151708982494727 -0.836924772082369 1 0 0.948613640094708 0 0 -0.0241845788373063 0 -0.13 0
1 2.15366568172979 0.162345373217597 -0.594618459675577 1 0 1.14507416383533 0 0 -0.73083676523593 0 -0.13 0
1 3.03219720578168 0.384762819232219 -0.955129740974776 1 0 0.761220525142113 0 0 -0.108982841205141 0 -0.13 0
0 -0.492774958624052 -0.220880930478959 0 1 0 0.724950889989997 0 0 -0.0524506662932513 0 -0.13 0
0 -1.22705377564026 -0.583222966944094 0 1 0 0.933501292114659 0 0 1.02166065703266 0 -0.13 0
1 1.53869361489346 1.27338838992914 -1.02775920249493 1 0 -2.05874360793485 0 0 -0.815635027603765 0 -0.13 0
1 2.33479502063925 0.570632797591856 -0.0112935867787202 1 0 -1.37510292738299 0 0 -0.335111540852701 0 -0.13 0
1 0.854306711588845 0.140416892624606 -1.26035383905376 1 0 -0.0185766306283658 0 0 1.09232587567252 0 -0.13 0
1 1.42914832609193 -0.151962848615273 -1.47456566061465 1 0 -0.638182897810335 0 0 -0.56124024050026 0 -0.13 0
1 0.686192654517187 4.8028295520391 -1.3669741660418 1 0 -0.112273188104663 0 0 -0.165515016117031 0 -0.13 0
0 -0.0209709920035925 2.24241838946702 0 1 0 0.138591788364134 0 0 -0.50470806558837 0 -0.13 0
0 -0.646789127038086 -1.01448308527292 0 1 0 0.286692798568605 0 0 -0.532974153044315 0 -0.13 0
1 0.724153893210787 2.80733781807693 1.0033684319943 1 0 0.498265670289277 0 0 -0.165515016117031 0 -0.13 0
1 1.9139675745502 3.56230407849276 -0.62070124623869 1 0 0.341097251296778 0 0 -0.858034158787682 0 -0.13 0
1 5.08101948841627 0.929842193972279 -0.109104036390395 1 0 0.386434295236921 0 0 -0.207914147300949 0 -0.13 0
1 2.46928626629658 0.383718605870648 -0.761243069581422 1 0 0.286692798568605 0 0 0.484604995369702 0 -0.13 0
1 0.618947031688524 1.43210882088793 -1.50980517012013 1 0 -0.0850709617405768 0 0 0.993394569576711 0 -0.13 0
0 1.78598396981177 2.07952110506194 0 1 0 -1.49051932388504 0 0 -1.21136025198699 0 -0.13 0
0 0.706800184093713 4.07501283902412 0 1 0 -0.689564880942498 0 0 -0.84390111505971 0 -0.13 0
1 2.75996089400757 1.95108286158871 -1.69162161581672 1 0 0.310872555336681 0 0 -0.73083676523593 0 -0.13 0
1 6.56693083156576 0.409823939909923 -0.195954166116505 1 0 0.286692798568605 0 0 -0.646038502868095 0 -0.13 0
1 1.32285685774985 2.58387615870074 0.314602507033794 1 0 0.389456764832931 0 0 0.555270214009565 0 -0.13 0
1 1.10376628014679 -0.0329225253961794 1.60008154373871 1 0 -0.453812252453749 0 0 0.41393977672984 0 -0.13 0
1 0.121112501392454 -0.877691134907115 -1.05002668783206 1 0 -0.502171765989903 0 0 0.894463263480904 0 -0.13 0
0 0.66992355221993 1.70464850825796 0 1 0 -0.870913056703075 0 0 -0.9004332899716 0 -0.13 0
0 2.0593048884057 -0.354540240760046 0 1 0 -0.103205779316635 0 0 0.315008470634033 0 -0.13 0
1 1.47036338524498 1.1198890257782 -0.089958161147258 1 0 1.17529885979543 0 0 0.286742383178088 0 -0.13 0
1 0.028920921707996 -0.62081464796065 -0.614458026050711 1 0 -0.928339979027258 0 0 1.98270763053478 0 -0.61 0
1 1.75561497885689 1.02173296979053 2.50153316976971 1 0 -2.27938388844355 0 0 -0.419909803220536 0 -0.61 0
1 -1.590397060279 -1.28075749247352 -1.22310262526548 1 0 -2.33983328036374 0 0 -1.40922286417861 0 -0.61 0
1 1.79791464482976 2.19438457483475 -0.350786026778389 1 0 -1.37510292738299 0 0 -0.971098508611462 0 -0.61 0
0 1.71765374016329 -0.0370993788424637 0 1 0 -0.326868529421345 0 0 1.41738588141589 0 -0.61 0
0 -1.28453793709057 -1.13874447529986 0 1 0 -1.52678895903716 0 0 0.343274558089978 0 -0.61 0
1 0.897690984381531 -0.344098107144336 -0.447625308805266 1 0 -0.774194029630767 0 0 -0.646038502868095 0 -0.61 0
1 4.31854089408481 6.74088955111487 -0.115277887465174 1 0 -0.641205367406344 0 0 -0.532974153044315 0 -0.61 0
1 1.50181698301968 -0.570692406605243 -0.246454880525937 1 0 -0.90718269185519 0 0 1.03579370076063 0 -0.61 0
1 2.39661760936883 1.58769661176201 -0.41953081795936 1 0 -0.414520147705624 0 0 -0.320978497124728 0 -0.61 0
1 4.79251407434491 4.48852133020623 -0.616122884767505 1 0 -0.465902130837788 0 0 1.19125718176833 0 -0.61 0
0 -0.729219245344189 0.109090491777476 0 1 0 -1.97713692884259 0 0 1.67178066851939 0 -0.61 0
0 -1.18583871648721 -1.12099284815316 0 1 0 -1.13991285074793 0 0 0.541137170281592 0 -0.61 0
1 -0.0025326760667012 -0.892310121969109 -0.742860254583483 1 0 -0.991811840543459 0 0 0.569403257737537 0 -0.61 0
1 2.95410551475484 0.330463724430527 -0.355641864702373 1 0 -0.592845853870191 0 0 -0.448175890676481 0 -0.61 0
1 4.52787001030952 0.969522301711976 -0.0991842532028275 1 0 -0.14249788406476 0 0 0.159544989626336 0 -0.61 0
1 1.91505218137001 1.11049110552406 -0.0138602439671117 1 0 0.256468102608508 0 0 0.0182145523466108 0 -0.61 0
1 8.41076242525491 4.39349791430327 1.45024425922721 1 0 0.398524173620959 0 0 -1.29615851435483 0 -0.61 0
0 1.23283449170503 -0.222969357202101 0 1 0 -0.027644039416395 0 0 1.33258761904805 0 -0.61 0
0 -0.936379147929265 -0.70435171688633 0 1 0 1.22365837333158 0 0 0.244343251994171 0 -0.61 0
1 5.266487254605 1.29844951060684 0.20472183172536 0 0 0 1.10880452868322 0 0 0 0 -0.61
1 5.51703142998276 -0.362893947652614 0.298023288979049 0 0 0 -0.0578687353764904 0 0 0 0 -0.61
1 1.4779556329837 1.01337926289796 -0.212810860624049 0 0 0 -2.07687842551091 0 0 0 0 -0.61
1 1.92155982228892 0.169193252666932 0.06363867018585 0 0 0 -1.37264300964067 0 0 0 0 -0.61
1 3.9443515412479 -0.287710585619503 0.936427237756522 0 0 0 -0.405452738917596 0 0 0 0 -0.61
0 2.25887254325205 -0.937211296516662 0 0 0 0 -1.37510292738299 0 0 0 0 -0.61
0 0.304411053941552 -1.44783163032488 0 0 0 0 -0.858823178319037 0 0 0 0 -0.61
1 3.29467205617743 1.79027400390678 1.36020315029391 0 0 0 -0.638182897810335 0 0 0 0 -0.61
1 1.87709094267641 6.34408847371789 0.136254516997188 0 0 0 -0.429632495685672 0 0 0 0 -0.61
1 4.38144808963421 3.69074232196599 1.36186800901071 0 0 0 -0.523329053161969 0 0 0 0 -0.61
1 3.14282710140303 4.12200244029481 0.0750015900417922 0 0 0 -0.335935938209375 0 0 0 0 -1.04
1 0.843460643390673 1.29114001707584 2.46143782234024 0 0 0 -2.01642903359072 0 0 0 0 -1.04
0 0.782722661480913 0.0130228625129441 0 0 0 0 -1.66884503004961 0 0 0 0 -1.04
0 -0.274768987840805 3.55499458496176 0 0 0 0 -0.514261644373941 0 0 0 0 -1.04
1 0.99313638452544 -1.27449221230409 0.257442357757185 0 0 0 -0.75001427286269 0 0 0 0 -1.04
1 2.28598771374748 -1.09175487402917 -0.190404637060523 0 0 0 -0.819531073570911 0 0 0 0 -1.04
1 3.07232765811491 0.819155577645753 0.366074389028022 0 0 0 -0.438699904473701 0 0 0 0 -1.04
1 3.97797435266223 1.06976678442279 -0.162795730007015 0 0 0 -0.169700110428846 0 0 0 0 -1.04
1 4.2480414507967 0.493361008835602 0.301006160846639 0 0 0 -0.0669361441645196 0 0 0 0 -1.04
0 0.642808381724501 -0.751341318157025 0 0 0 0 -0.967632083775382 0 0 0 0 -1.04
0 -0.00687110334596969 -0.396308775222886 0 0 0 0 -0.943452327007305 0 0 0 0 -1.04
1 1.50615541029895 1.14077329300962 0.0140955086523953 0 0 0 -0.248284319925096 0 0 0 0 -1.04
1 1.07773571647118 -0.0120382581647596 -0.661420915686954 0 0 0 0.220198467456393 0 0 0 0 -1.04
1 2.96603618977283 -0.801463559512433 -0.20656764043607 0 0 0 0.0841873356359607 0 0 0 0 -1.04
1 2.05605106794624 -0.0517183659044573 0.584378988267695 0 0 0 -0.429632495685672 0 0 0 0 -1.04
1 3.0148434966646 -0.480890057510137 0.624682443036761 0 0 0 -0.202947275984952 0 0 0 0 -1.04
0 1.54953968309164 0.0443492633600741 0 0 0 0 -1.2577891649923 0 0 0 0 -1.04
0 -1.98302472905281 -1.79555467972802 0 0 0 0 -1.12480050276788 0 0 0 0 -1.04
1 0.671008159039747 1.06454571761494 -0.819790601122027 0 0 0 -1.26383410418432 0 0 0 0 -1.04
1 1.40962540333522 -0.70435171688633 -0.352589623721583 0 0 0 -0.459857191645768 0 0 0 0 -1.04
1 5.01702768604706 0.520510556236448 0.0812448102297713 0 0 0 -0.402430269321586 0 0 0 0 -1.04
1 1.54845507627182 0.983097075412399 1.53480520821773 0 0 0 -1.21849706024418 0 0 0 0 -1.04
1 0.897690984381531 -0.0287456719498955 0.06363867018585 0 0 0 0.035827822099807 0 0 0 0 -1.04
0 1.76103801295598 -0.930946016347236 0 0 0 0 -0.378250512553509 0 0 0 0 -1.04
0 -0.36804517434508 -1.27135957221938 0 0 0 0 -1.05830617165567 0 0 0 0 -1.04
1 7.48559280795088 -0.0621604995201674 0.115305044810858 0 0 0 -0.263396667905143 0 0 0 0 -1.04
1 0.818514686534879 -0.285622158896361 0.420459773776641 0 0 0 -0.396385330129567 0 0 0 0 -1.04
1 2.12763511805418 -1.47080432427944 -0.0543718060757766 0 0 0 -0.692587350538508 0 0 0 0 -1.04
1 2.91831348970088 1.07498785123065 2.3250581457895 0 0 0 -1.72627195237379 0 0 0 0 -1.04
1 3.37493296084389 1.18567446755717 1.44629021977482 0 0 0 -0.499149296393893 0 0 0 0 -1.04
0 0.103758792275379 0.117444198670044 0 0 0 0 -0.381272982149518 0 0 0 0 -1.04
0 -1.04483982991098 -0.545631285927538 0 0 0 0 0.174861423516249 0 0 0 0 -1.44
1 2.23392658639626 0.299137323583397 0.7630738238703 0 0 0 0.0751199268479316 0 0 0 0 -1.44
1 2.70898437347617 0.84734933840817 1.03867731061298 0 0 0 -0.251306789521105 0 0 0 0 -1.44
1 1.5408628285331 0.897471579763578 1.14869672414782 0 0 0 -0.14249788406476 0 0 0 0 -1.44
1 3.4194018404564 0.646860372986539 1.05941867545971 0 0 0 -0.0125316914363467 0 0 0 0 -1.44
1 1.63739283549683 3.78472152450738 2.03329165567127 0 0 0 -0.505194235585912 0 0 0 0 -1.44
0 -0.92661768655091 -1.03641156586591 0 0 0 0 -1.04621629327163 0 0 0 0 -1.44
0 -0.544836085975275 -0.79833091942772 0 0 0 0 -0.178767519216875 0 0 0 0 -1.44
1 0.868406600246468 1.03739617021409 1.29804842486692 0 0 0 1.22063590373557 0 0 0 0 -1.44
1 -0.432036976714291 -0.710616997055756 1.49117203601507 0 0 0 -0.988789370947449 0 0 0 0 -1.44
1 0.564716690697667 0.907913713379288 0.527704422783484 0 0 0 -1.05528370205966 0 0 0 0 -1.44
1 1.21548078258795 -1.01030623182663 0.0290792371035452 0 0 0 -1.39682276640875 0 0 0 0 -1.44
1 0.381418138148569 -0.13838807491485 1.18636415261529 0 0 0 -0.946474796603315 0 0 0 0 -1.44
0 -0.118585605787136 -0.915282815923671 0 0 0 0 -0.731879455286633 0 0 0 0 -1.44
0 -1.07195500040641 -1.2849343459198 0 0 0 0 -1.37510292738299 0 0 0 0 -1.44
1 0.360810608572043 -1.07087060679775 0.109131193736079 0 0 0 -2.09803571268297 0 0 0 0 -1.44
1 -1.02423230033445 0.424442926971917 0.0500287092898753 0 0 0 -2.08594583429894 0 0 0 0 -1.44
1 0.546278374760775 0.388939672678503 0.259662169379577 0 0 0 -1.54794624620923 0 0 0 0 -1.44
1 0.27838049026594 0.169193252666932 0.06363867018585 0 0 0 -1.70511466520173 0 0 0 0 -1.44
1 -0.0203658559504979 1.09796054518521 0.719648759007245 0 0 0 -0.589823384274181 0 0 0 0 -1.44
0 1.07014346873246 -0.311727492935636 0 0 0 0 0.00862559573572058 0 0 0 0 -1.44
0 -0.170646733138359 -0.548763926012252 0 0 0 0 -0.435677434877691 0 0 0 0 -1.44
1 3.30443351755578 1.64930520009469 1.55776638468685 0 0 0 -1.3182385569125 0 0 0 0 -1.44
1 1.83153745624409 0.995627635751251 0.919362435909379 0 0 0 0.0539626396758642 0 0 0 0 -1.44
1 -0.0404939147603011 0.367011192085512 1.19954428412325 0 0 0 0.347142190488797 0 0 0 0 -1.44
1 0.199204192419288 0.315844737368533 0.925675025210559 0 0 0 0.0418727612918261 0 0 0 0 -1.44
1 -0.591474179227412 -0.323213839912916 1.17616689297492 0 0 0 0.431771339177065 0 0 0 0 -1.44
0 -1.01664005259573 -0.863072147845121 0 0 0 0 0.217175997860384 0 0 0 0 -1.44
0 -1.42987525094607 -1.2525637317111 0 0 0 0 -0.133430475276731 0 0 0 0 -1.44
1 -0.0203658559504979 0.169193252666932 0.833136628202067 0 0 0 -0.136452944872741 0 0 0 0 -1.44
1 -0.0203658559504979 0.169193252666932 1.16791196850415 0 0 0 -0.148542823256779 0 0 0 0 -1.44
1 -0.0203658559504979 0.169193252666932 1.33155370654241 0 0 0 -0.212014684772981 0 0 0 0 -1.67
1 -0.0203658559504979 0.169193252666932 1.49228194182627 0 0 0 -0.181789988812884 0 0 0 0 -1.67
1 2.56690088008012 2.21631305542775 1.27515661751099 0 0 0 -0.027644039416395 0 0 0 0 -1.67
0 0.664500518120844 0.607180265246841 0 0 0 0 0.032805352503798 0 0 0 0 -1.67
0 -0.467829001768257 0.383718605870648 0 0 0 0 1.1360067550473 0 0 0 0 -1.67
1 0.188358124221117 -0.594709313921375 0.0695214300990104 0 0 0 -0.541463870738028 0 0 0 0 -1.67
1 0.309834088040637 -0.444342589855152 3.47422687505687 0 0 0 -0.0820484921445678 0 0 0 0 -1.67
1 1.84021431080263 1.17209969385675 1.23124596885554 0 0 0 0.0600075788678844 0 0 0 0 -1.67
1 1.05495897325502 0.751281709143638 0.473457776261265 0 0 0 -1.06132864125168 0 0 0 0 -1.67
1 5.82180594635138 5.52960205169252 3.34707329056169 0 0 0 -0.889047874279132 0 0 0 0 -1.67
0 1.1363044847413 -1.32565866702107 0 0 0 0 -0.695609820134517 0 0 0 0 -1.67
0 -0.144616169462747 -0.125857514575998 0 0 0 0 -0.453812252453749 0 0 0 0 -1.67
1 2.18728849314412 0.759635416036206 0.6728939767106 0 0 0 -0.617025610638268 0 0 0 0 -1.67
1 2.30442602968437 0.169193252666932 1.9632982204527 0 0 0 -0.363138164573461 0 0 0 0 -1.67
1 -0.0203658559504979 0.169193252666932 0.708688439121681 0 0 0 0.211131058668365 0 0 0 0 -1.67
