"weeksábado" "weekterça" "no2_11" "weeksábado:no_7" "weeksegunda:no_9" "weeksegunda:no_10" "weekquarta:no_11" "weeksábado:no_13" "weeksegunda:no_13" "weeksábado:no2_8" "weekquinta:no2_9" "weeksegunda:no2_10" "weeksábado:no2_11" "weeksegunda:no2_11" "weeksábado:no2_12" "weekquarta:no2_13" "weeksábado:CO_7" "weeksexta:CO_7" "weekquinta:CO_8" "weeksábado:CO_8" "weekquarta:CO_9" "weeksegunda:CO_9" "weekterça:CO_9" "weekquarta:CO_10" "weeksábado:CO_10" "weeksexta:CO_10" "weekquarta:CO_11" "weekquinta:CO_11" "weekterça:CO_11" "weeksegunda:CO_12" "weekterça:CO_12" "weekquinta:CO_13" "weeksábado:CO_13" "weeksexta:CO_13" "weekterça:CO_13" "seasonFall" "seasonFall:Tem" "seasonWinter:Tem" "seasonSpring:Tem" "seasonFall:WS" "seasonSpring:WS" "ONI:seasonFall" "ONI:seasonWinter"
1 0 -1.15649610244657 0.419747033028426 0 0 0 -0.449476951834504 0 0.430225445040341 0 0 -1.15649610244657 0 -1.05006420409713 0 0.576447924021466 0 0 0.61155329515675 0 0 0 0 0.32181689480657 0 0 0 0 0 0 0 0.173766070743357 0 0 0 0 0 0 0 0 0 0
0 0 -1.27971327911195 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 -0.0746910598590195 0 0.192990365987935 0.126784253627658 0 0 0.353395585503245 0 0 -0.226364578744769 0 -0.0746910598590195 0 0 0 0 0 0 0 1.02358932972523 0 0 0 0 0 0 0 1.2521340357045 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 -0.422414109262161 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.983671724235442 0 0 0 0 0 1.14511755607046 0 1.31330731216416 0 0 0 1.18408099791818 0 0 0 0 0 0 0 0
0 0 0.024509209490225 0 0 0 0.259281875871845 0 0 0 0 0 0 0 0 -0.475100243835873 0 0 0 0 0.735852567736845 0 0 1.20370643091523 0 0 0.769631434633552 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0.240661375335421 0 0 0 0 0 0 0 -0.114294677414929 0 0 0 0 0 0 0 0.740863447154438 0 0 0 0 0 0 0 0 1.24233121143037 0 0 0 0.687012462867264 0 0 0 0 0 0 0 0 0 0 0
0 0 2.9054938740646 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.965288976175643 0 0 0 0 0 0 0 0.06363867018585 0 0 0 0 0 0 0 1.81424212709992 0 0 0 0 0 0 0 0 0
1 0 -1.21706047741769 -0.788240769075011 0 0 0 -0.97652512629856 0 -1.26609962115368 0 0 -1.21706047741769 0 -1.29881523273817 0 0.0681739507510871 0 0 -0.286749750305649 0 0 0 0 0.223798337855296 0 0 0 0 0 0 0 -0.601789026317994 0 0 0 0 0 0 0 0 0 0
0 0 0.591517064823276 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 3.0746564386391 0 6.09065565499978 3.09254813618392 0 0 15.1092535279948 0 0 3.42748266556483 0 3.0746564386391 0 0 0 0 0 0 0 5.38006606113603 0 0 0 0 0 0 0 1.26642102890916 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 -0.346186533867478 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.36539572585876 0 0 0 0 0 1.58575889111307 0 0.764958906308857 0 0 0 5.99851822723998 0 0 0 0 0 0 0 0
0 0 2.9128033675956 0 0 0 5.12634859103621 0 0 0 0 0 0 0 0 4.41632857259309 0 0 0 0 0.158094411331409 0 0 -0.0522907326797838 0 0 0.298878526769173 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0.976831795242973 0 0 0 0 0 0 0 0.935953226966074 0 0 0 0 0 0 0 2.53296591937666 0 0 0 0 0 0 0 0 1.28120369444812 0 0 0 2.28613936376571 0 0 0 0 0 0 0 0 0 0 0
0 0 1.03635195685252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 -0.325658879839835 0 0 0 0 0 0 0 2.58373556891143 0 0 0 0 0 0 0 1.48386237498955 0 0 0 0 0 0 0 0 0
1 0 -1.04267684603533 -0.61095928275949 0 0 0 -0.575461593255191 0 0.0451900240052534 0 0 -1.04267684603533 0 -0.853217917652842 0 0.472692884810301 0 0 1.73154697125341 0 0 0 0 1.62637243764142 0 0 0 0 0 0 0 -0.351419890019081 0 0 0 0 0 0 0 0 0 0
0 0 0.100736784884908 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0.603003411800557 0 0.68309537435853 -0.185546891506412 0 0 -0.462895434352684 0 0 0.0646699248467862 0 0.603003411800557 0 0 0 0 0 0 0 1.98224648159919 0 0 0 0 0 0 0 1.72213075660405 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 0.991450782304967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.75086398618462 0 0 0 0 0 2.13308864365349 0 1.71810545296305 0 0 0 1.4931142485233 0 0 0 0 0 0 0 0
0 0 0.890162086232581 0 0 0 0.355763645320048 0 0 0 0 0 0 0 0 1.82209276780133 0 0 0 0 1.57069533437937 0 0 1.89392910725293 0 0 2.53180740101752 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 1.32768748473083 0 0 0 0 0 0 0 1.45811706668651 0 0 0 0 0 0 0 4.20684840065628 0 0 0 0 0 0 0 0 2.49948937673899 0 0 0 2.03799274457267 0 0 0 0 0 0 0 0 0 0 0
0 0 -0.49446483121056 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.20896171616195 0 0 0 0 0 0 0 1.35402929921913 0 0 0 0 0 0 0 2.58307798639933 0 0 0 0 0 0 0 0 0
1 0 -0.0370993788424637 -0.0461322217077116 0 0 0 -0.295909874126448 0 0.930229188976045 0 0 -0.0370993788424637 0 -0.0854194670442703 0 0.439599242581507 0 0 0.962385192087354 0 0 0 0 1.04450431612176 0 0 0 0 0 0 0 0.848946092930123 0 0 0 0 0 0 0 0 0 0
0 0 -1.01343887191134 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 -0.244897837795092 0 0.225800743117347 0.0512351270760538 0 0 0.467452686907772 0 0 -0.338913078180566 0 -0.244897837795092 0 0 0 0 0 0 0 1.32630312652377 0 0 0 0 0 0 0 0.771422069901445 0 0 0 0 0 0 0 0 0 0 0 0 0
0 1 -0.203129303332252 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.34128016133393 0 0 0 0 0 1.71658848337315 0 0.595215820377222 0 0 0 0.0880182596120823 0 0 0 0 0 0 0 0
0 0 -1.16484980933914 0 0 0 -1.08795446842307 0 0 0 0 0 0 0 0 -0.622224887467279 0 0 0 0 0.611657410433963 0 0 0.308151179506216 0 0 0.049873990309893 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 2.970235102482 0 0 0 0 0 0 0 2.03593102084426 0 0 0 0 0 0 0 1.13312863614874 0 0 0 0 0 0 0 0 1.60159342509693 0 0 0 3.13395210999012 0 0 0 0 0 0 0 0 0 0 0
0 0 -0.46313843036343 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.426176905007148 0 0 0 0 0 0 0 1.21598476395159 0 0 0 0 0 0 0 -0.150824799602879 0 0 0 0 0 0 0 0 0
1 0 0.382674392509077 0.156344307882626 0 0 0 -0.712628303441027 0 0.181850483302214 0 0 0.382674392509077 0 -0.949192723978914 0 0.719286739585519 0 0 0.540058348253369 0 0 0 0 1.43803529530405 0 0 0 0 0 0 0 0.228036837282139 0 0 1 1.1994786165635 0 0 -0.222047191028921 0 0.98 0
0 0 -0.950786070217085 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.49568063697245 0 0 0.950995438392794 0 0.98 0
0 0 0.104913638331192 0 1.3352016198056 0.261298552121977 0 0 -0.0111398562406354 0 0 0.643328371440933 0 0.104913638331192 0 0 0 0 0 0 0 1.59113010221356 0 0 0 0 0 0 0 0.773463068930683 0 0 0 0 0 1 1.77072537020932 0 0 0.724866738745234 0 0.98 0
0 1 -0.00994983144161765 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.856303466337187 0 0 0 0 0 0.759183238029449 0 1.4549299670263 0 0 0 0.856078822246649 1 1.6377367079849 0 0 1.64351458106344 0 0.98 0
0 0 0.464123034711614 0 0 0 1.15656233174014 0 0 0 0 0 0 0 0 -0.243239254821821 0 0 0 0 1.81889526294941 0 0 1.66820201290088 0 0 1.76934863144231 0 0 0 0 0 0 0 0 1 0.990928214438842 0 0 0.908596307208876 0 0.98 0
0 0 -0.926769162900952 0 0 0 0 0 0 0 0.126727070870692 0 0 0 0 0 0 0 0.217768134850334 0 0 0 0 0 0 0 0 0.0345586213746861 0 0 0 0.52714629057731 0 0 0 1 1.28410776525177 0 0 0.0606136835305286 0 0.98 0
0 0 0.988318142220254 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.17952871145344 0 0 0 0 0 0 0 3.51744383258032 0 0 0 0 0 0 0 3.26311653435242 0 1 -0.523329053161969 0 0 -0.603639371684178 0 0.98 0
1 0 -0.737766544456602 -0.248150659602143 0 0 0 -0.505387295660253 0 -0.587135751948143 0 0 -0.737766544456602 0 -0.583900859084784 0 -0.241575145283102 0 0 0.299790290470984 0 0 0 0 0.948150617887283 0 0 0 0 0 0 0 0.31936678440026 0 0 1 1.02719784959096 0 0 0.230210208266198 0 0.98 0
0 0 -1.12516970159944 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1.19343367737149 0 0 0.131278902170391 0 0.98 0
0 0 0.184273853810588 0 0.847147260005591 0.674054755720984 0 0 0.513671904470391 0 0 0.613770179669915 0 0.184273853810588 0 0 0 0 0 0 0 0.833203294002875 0 0 0 0 0 0 0 1.71549750975903 0 0 0 0 0 1 1.34757962676798 0 0 1.27605544413616 0 0.98 0
0 1 0.216644468019288 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.776849027429059 0 0 0 0 0 1.49438584255048 0 1.08970452962763 0 0 0 1.54909066772473 1 1.72841079586519 0 0 0.498738039097675 0 0.98 0
0 0 5.56823794607064 0 0 0 4.80445032387721 0 0 0 0 0 0 0 0 5.99093472690137 0 0 0 0 1.28575090091491 0 0 1.37969587110305 0 0 1.33279572115782 0 0 0 0 0 0 0 0 1 0.631254332513699 0 0 0.753132826201179 0 0.98 0
