"(Intercept)" "Tem"
1 -2.56981074876706
1 -1.62135292488278
1 -0.595469972518151
1 -0.327708069856943
1 -0.124467107596024
1 -0.169631765876228
1 0.569133001707106
1 -0.114788966535981
1 -0.350290398997045
1 -1.0277602732001
1 -2.4891595732667
1 0.00457477320455765
1 -0.837423499019243
1 -0.31157783475687
1 -1.48908499706218
1 -1.80846365204363
1 -0.82129326391917
1 -1.02130817916007
1 -0.369646681117132
1 -0.0599461671957334
1 0.472351591106669
1 0.111034324865038
1 -0.430941574497409
1 -0.134145248656068
1 -0.0760764022958064
1 0.923998173908708
1 -1.02453422618009
1 -0.56643554933802
1 0.294919005005868
1 0.343309710306087
1 0.753017681847936
1 1.10788285404954
1 0.143294795065184
1 1.10465680702952
1 0.949806550068824
1 1.07239633682938
1 -2.42141258584639
1 -1.01163003810003
1 0.575585095747135
1 -0.553531361257962
1 -0.895492345379505
1 -2.4665772441266
1 -0.905170486439549
1 0.362665992426174
1 0.00134872618454258
1 0.865929327548445
1 -1.11163749572048
1 -0.718059759278705
1 -2.56981074876706
1 -1.11163749572048
1 -0.563209502318006
1 1.06271819576933
1 -0.42448948045738
1 -1.21164495334093
1 -0.463202044697554
1 1.4530698851911
1 1.27241125207028
1 -0.0405898850756464
1 1.10143076000951
1 0.117486418905068
1 -1.87298459244392
1 -0.782580699678996
1 -0.395455057277249
1 0.704626976547717
1 0.61429765998731
1 1.59501595407174
1 0.414282744746407
1 0.794956293108125
1 -0.22770061223649
1 0.623975801047353
1 1.68534527063214
1 -2.24075395272558
1 -1.88588878052398
1 -1.01485608512004
1 -0.411585292377321
1 -0.0502680261356905
1 -0.0212336029555594
1 -0.208344330116403
1 0.0949040897649657
1 0.617523707007324
1 -0.337386210916986
1 -0.0599461671957334
1 0.198137594405432
1 -0.305125740716841
1 -0.0373638380556313
1 -0.256735035416621
1 0.301371099045897
1 0.149746889105213
1 0.285240863945825
1 0.401378556666349
1 0.17555526526533
1 0.420734838786436
1 0.656236271247499
1 0.17555526526533
1 0.0432873374447327
1 -0.221248518196461
1 0.636879989127412
1 0.862703280528431
1 0.898189797748591
1 1.03045772556919
1 -0.482558326817642
1 -0.372872728137147
1 0.156198983145242
1 1.0336837725892
1 1.08530052490944
1 0.76269582290798
1 1.12723913616962
1 1.35306242757064
1 -0.137371295676083
1 0.53687253150696
1 -0.953561191739767
1 -0.140597342696097
1 -0.614826254638239
1 0.256206440765694
1 -2.0471911315247
1 -0.527722985097845
1 -2.52464609048686
1 0.259432487785708
1 0.385248321566276
1 0.849799092448373
1 -1.71813433548322
1 -1.82136784012368
1 1.07239633682938
1 -0.0438159320956603
1 0.375570180506232
1 0.830442810328285
1 0.407830650706378
1 0.417508791766422
1 0.882059562648518
1 1.10143076000951
1 1.39500103883083
1 1.25305496995019
1 -0.772902558618952
1 -0.434167621517423
1 0.64978417720747
1 0.859477233508416
1 0.836894904368314
1 1.72728388189233
1 1.77567458719255
1 -2.26978837590571
1 -1.95040972092427
1 -0.905170486439549
1 -0.856779781139331
1 -0.353516446017059
1 0.923998173908708
1 0.262658534805723
1 0.404604603686363
1 0.146520842085199
1 -0.882588157299447
1 -0.143823389716112
1 0.0174789612846156
1 0.140068748045169
1 1.41113127393091
1 1.31112381631045
1 -0.630956489738311
1 -1.81491574608366
1 0.68527069442763
1 1.1433693712697
1 1.31434986333047
1 0.594941377867222
1 -0.769676511598937
1 -0.569661596358035
1 -0.143823389716112
1 1.59824200109175
1 -1.40520777454181
1 -0.0405898850756464
1 0.0787738546648927
1 0.35298785136613
1 -0.00187732083547134
1 0.704626976547717
1 1.4530698851911
1 -1.34391288116153
1 -0.105110825475937
1 -0.437393668537438
1 0.156198983145242
1 0.314275287125956
1 0.969162832188912
1 0.517516249386873
1 0.817538622248227
1 0.907867938808635
1 1.41758336797094
1 -0.421263433437365
1 1.46274802625114
1 1.65631084745201
1 1.3208019573705
1 1.19821217060995
1 0.985293067288984
1 -0.505140655957744
1 0.436865073886509
1 0.546550672567004
1 0.207815735465475
1 0.443317167926538
1 0.0916780427449507
1 1.19176007656992
1 0.949806550068824
1 1.06917028980936
1 1.91439460905318
1 1.4530698851911
1 1.3208019573705
1 1.18530798252989
1 1.97246345541344
1 1.76599644613251
1 1.51436477857137
1 1.71115364679226
1 1.84019552759284
1 1.79180482229262
1 1.37564475671075
1 1.49500849645128
1 1.52404291963142
1 1.62082433023185
1 1.39822708585085
1 1.46597407327115
1 1.75309225805245
1 1.31434986333047
1 1.13046518318964
1 0.817538622248227
1 1.05304005470929
1 0.559454860647062
1 0.736887446747863
1 1.22079449975005
1 1.41113127393091
1 1.38532289777079
1 1.44339174413105
1 1.47887826135121
1 1.40790522691089
1 1.75309225805245
1 1.40790522691089
1 1.25950706399022
1 1.98859369051351
1 1.58856386003171
1 1.49500849645128
1 1.12401308914961
1 1.27563729909029
1 1.26273311101024
1 1.40467917989088
1 1.30467172227043
1 1.27241125207028
1 0.811086528208198
1 -0.527722985097845
1 -0.0470419791156754
1 0.865929327548445
1 -0.89871839239952
1 -2.48270747922667
1 0.553002766607033
1 0.682044647407616
1 -1.28584403480127
1 -0.882588157299447
1 -0.266413176476666
1 -0.211570377136419
1 -1.16325424804071
1 1.75954435209248
1 1.62405037725187
1 1.5659815308916
1 1.0562661017293
1 1.35951452161067
1 1.1433693712697
1 1.05949214874932
1 1.60469409513178
1 1.74664016401242
1 1.55952943685158
1 1.44661779115107
1 1.89181227991308
1 1.54985129579153
1 2.01762811369364
1 1.8530997156729
1 1.60146804811177
1 2.43378817927552
1 2.24022535807465
1 1.76277039911249
1 1.77244854017254
1 1.82406529249277
1 1.95310717329335
1 1.81116110441271
1 1.82406529249277
1 2.01117601965361
1 2.09827928919401
1 1.11433494808957
1 1.31757591035048
1 2.04666253687377
1 1.10788285404954
1 1.11110890106955
1 0.111034324865038
1 0.872381421588475
1 1.00142330238906
1 0.365892039446189
1 0.478803685146698
1 1.55952943685158
1 1.69502341169219
1 1.35306242757064
1 -0.553531361257962
1 0.611071612967295
1 0.75624372886795
1 0.701400929527703
1 0.682044647407616
1 0.617523707007324
1 0.791730246088111
1 1.04658796066926
1 1.4530698851911
1 1.76277039911249
1 1.48210430837123
1 1.70792759977225
1 1.73050992891235
1 1.26595915803025
1 0.159425030165257
1 1.81438715143273
1 0.104582230825009
1 -0.808389075839112
1 0.414282744746407
1 0.888511656688547
1 1.57565967195165
1 -0.366420634097117
1 -1.09228121360039
1 -0.247056894356579
1 0.5013860142868
1 2.26925978125478
1 -0.698703477158617
1 -0.540627173177904
1 -0.598696019538166
1 1.10788285404954
1 1.85955180971293
1 -0.498688561917714
1 -1.40198172752179
1 -0.482558326817642
1 0.0594175725448046
1 -0.782580699678996
1 0.262658534805723
1 0.698174882507688
1 0.623975801047353
1 1.16272565338978
1 -1.31810450500141
1 0.35943994540616
1 0.0142529142646017
1 0.965936785168896
1 0.223945970565548
1 -1.23422728248103
1 0.114260371885053
1 1.47242616731118
1 0.540098578526975
1 -0.411585292377321
1 -1.12454168380054
1 -1.4697287149421
1 -1.84395016926379
1 -0.798710934779069
1 -2.06654741364479
1 -1.73749061760331
1 -0.559983455297991
1 -1.65038734806291
1 -1.55037989044246
1 -0.943883050679724
1 -0.0470419791156754
1 -0.96969142683984
1 -0.569661596358035
1 0.675592553367586
1 -1.42779010368191
1 0.0465133844647466
1 -0.705155571198646
1 1.30467172227043
1 -0.914848627499593
1 -0.795484887759054
1 -0.889040251339476
1 1.06271819576933
1 1.0336837725892
1 1.17885588848986
1 -1.1600282010207
1 -0.60192206655818
1 0.285240863945825
1 0.140068748045169
1 0.585263236807179
1 -0.256735035416621
1 0.0336091963846887
1 -0.00187732083547134
1 0.298145052025883
1 0.736887446747863
1 0.475577638126684
1 -0.682573242058544
1 -0.876136063259418
1 -0.808389075839112
1 -0.385776916217205
1 -0.505140655957744
1 -0.440619715557452
1 -2.24075395272558
1 0.00780082022457157
1 -0.118015013555995
1 0.0819999016849066
1 0.543324625546989
1 -1.61812687786277
1 -2.5343242315469
1 -1.46005057388205
1 -1.21487100036095
1 -0.860005828159345
1 -0.8277453579592
1 -1.30842636394137
1 -0.963239332799811
1 -0.288995505616768
1 -1.47940685600214
1 -0.421263433437365
1 -1.46650266792208
1 -1.07615097850032
1 -0.682573242058544
1 -1.66006548912296
1 -0.592243925498137
1 0.123938512945097
1 -1.21809704738096
1 -0.508366702977758
1 -0.250282941376592
1 0.585263236807179
1 -0.42448948045738
1 -1.0503426023402
1 -0.869683969219389
1 -0.159953624816185
1 -1.17293238910076
1 -0.834197451999229
1 -1.39552963348176
1 -2.25688418782565
1 -1.42456405666189
1 -0.814841169879141
1 -0.492236467877685
1 -1.60522268978271
1 -0.318029928796899
1 -0.501914608937729
1 -0.75032022947885
1 -1.22454914142099
1 -0.585791831458108
1 0.643332083167441
1 -0.0663982612357623
1 -1.3148784579814
1 -1.30842636394137
1 -1.7149082884632
1 -0.866457922199374
1 -0.398681104297263
1 -0.343838304957016
1 0.0400612904247176
1 -0.489010420857671
1 -0.324482022836928
1 0.265884581825737
1 -0.137371295676083
1 -2.44722096200651
1 -2.13106835404508
1 -1.65038734806291
1 -1.49876313812223
1 -1.42779010368191
1 -1.00840399108001
1 -0.337386210916986
1 -0.482558326817642
1 -0.282543411576739
1 1.23047264081009
1 -1.50198918514224
1 -1.57618826660258
1 -0.895492345379505
1 -0.963239332799811
1 -0.411585292377321
1 0.269110628845752
1 -0.0793024493158215
1 -0.895492345379505
1 -0.334160163896972
1 -0.860005828159345
1 -0.221248518196461
1 -0.605148113578195
1 -0.982595614919898
1 -0.740642088418806
1 -0.166405718856214
1 -0.56643554933802
1 -0.366420634097117
1 -0.298673646676812
1 -0.769676511598937
1 -1.32778264606146
1 0.0142529142646017
1 -0.179309906936272
1 -0.414811339397336
1 -0.205118283096388
1 -1.03743841426015
1 0.627201848067368
1 -0.482558326817642
1 1.25950706399022
1 0.0626436195648197
1 0.185233406325373
1 -0.327708069856943
1 0.972388879208926
1 0.943354456028795
1 -2.17300696530527
1 -0.78580674669901
1 -0.0954326844158934
1 0.0432873374447327
1 0.140068748045169
1 0.101356183804995
1 0.343309710306087
1 0.252980393745679
1 0.817538622248227
1 0.401378556666349
1 0.930450267948737
1 0.856251186488402
1 -1.81168969906364
1 -0.108336872495952
1 0.0110268672445866
1 0.0594175725448046
1 1.33370614545056
1 0.646558130187455
1 1.17562984146984
1 0.620749754027339
1 -0.366420634097117
1 0.278788769905796
1 0.391700415606305
1 0.494933920246771
1 0.914320032848664
1 1.95955926733338
1 0.543324625546989
1 1.24015078187013
1 -1.45037243282201
1 -0.350290398997045
1 -0.611600207618224
1 -0.301899693696826
1 1.23369868783011
1 -0.963239332799811
1 -0.995499802999957
1 -1.57618826660258
1 -1.03421236724013
1 -0.340612257937001
1 -1.35036497520156
1 -1.49553709110221
1 0.898189797748591
1 0.5013860142868
1 0.378796227526247
1 0.407830650706378
1 1.31757591035048
1 0.553002766607033
1 1.58533781301169
1 0.749791634827921
1 0.533646484486946
1 1.10143076000951
1 -1.67296967720301
1 -1.09550726062041
1 0.498159967266786
1 0.659462318267514
1 1.39500103883083
1 1.08852657192945
1 -1.19874076526087
1 -0.572887643378049
1 -1.08260307254035
1 -1.66329153614297
1 -0.0276856969955884
1 0.346535757326101
1 -0.366420634097117
1 0.0787738546648927
1 -0.185762000976301
1 -0.682573242058544
1 0.375570180506232
1 1.20789031166999
1 0.382022274546261
1 -0.724511853318734
1 -0.0470419791156754
1 -1.78265527588351
1 -0.211570377136419
1 1.09497866596948
1 0.640106036147426
1 0.669140459327557
1 1.14982146530973
1 0.727209305687819
1 0.388474368586291
1 0.617523707007324
1 0.959484691128868
1 1.24337682889015
1 1.86922995077297
1 1.33370614545056
1 1.84664762163287
1 1.48855640241126
1 1.40467917989088
1 1.42080941499095
1 2.05634067793382
